rank,layer,neuron,score
881,13,8886,0.20254988484750358
882,19,6826,0.2024692712333375
883,0,6424,0.20242547523735158
884,7,8490,0.20239865551187336
885,17,2543,0.2023953119115924
886,12,5500,0.2023693066465554
887,22,2548,0.20235627270342563
888,16,2453,0.20231542596762572
889,19,9176,0.20229887354691475
890,9,8359,0.20227981205281775
891,16,526,0.20225207613497714
892,8,8961,0.20222570259569952
893,10,2119,0.20221816437778076
894,25,5050,0.20218067415096952
895,15,2148,0.20217359545727576
896,23,4165,0.2021553546338355
897,9,6238,0.2021240625540589
898,13,2046,0.20207842394477868
899,6,7391,0.2020386385168458
900,23,8906,0.2020154015579099
901,16,268,0.2020015148587636
902,5,6114,0.2019977122156793
903,23,1718,0.20199028746655545
904,22,3779,0.20198896792509144
905,23,8889,0.20198681662261223
906,19,8703,0.20198511902938737
907,19,4991,0.2019553536941739
908,20,1539,0.2019545163977436
909,21,2829,0.2019340288052574
910,15,8029,0.20193399298729434
911,11,6388,0.20190018586541683
912,22,106,0.20189941915505857
913,16,7147,0.20188037987280888
914,8,7365,0.20187509467394363
915,6,3736,0.20186585596981169
916,5,400,0.20181541141929557
917,2,6358,0.20176465420827472
918,13,4544,0.20176382231876674
919,17,2993,0.20176294289510335
920,11,2981,0.2017598522611351
921,25,4019,0.20172833668828044
922,20,6341,0.20170324988916633
923,19,2996,0.20168071478254107
924,25,2542,0.20165475922637754
925,22,5183,0.20161686445211058
926,9,4121,0.201576489333293
927,17,3251,0.20155304469511093
928,14,3079,0.20153975680582786
929,12,4571,0.20151159728804813
930,16,6119,0.20150285981794913
931,16,3382,0.201458561204448
932,14,4933,0.20145627253482615
933,13,811,0.20144124763094656
934,2,5428,0.20139227514870217
935,1,892,0.20138309744045776
936,23,6988,0.20137010001518205
937,20,6046,0.20132458625232266
938,12,8288,0.20126591622055698
939,12,3227,0.20126475568770213
940,13,5559,0.2012595787228667
941,20,4424,0.2012069681335378
942,14,2884,0.20119184272346602
943,12,1788,0.20111882808248494
944,2,5904,0.20107652959955175
945,12,363,0.20103035189741153
946,25,3210,0.20101187643259363
947,19,8586,0.2009973307037328
948,11,4968,0.2009638381393819
949,11,2619,0.20094330066450974
950,24,1504,0.20092888703685183
951,18,4901,0.20087768475601644
952,19,776,0.2008500567965545
953,21,650,0.2008362781519318
954,12,8521,0.2008047526302104
955,19,1205,0.2007791802213884
956,24,756,0.2007788493828006
957,25,7053,0.20073962419644728
958,25,8621,0.20072116897285222
959,15,5922,0.20062543715110445
960,3,2488,0.20058963515244171
961,9,1876,0.20058611322241546
962,15,8644,0.20057209627591757
963,22,3205,0.20056918000532023
964,16,7269,0.20055937829861725
965,13,7023,0.2005585442254949
966,24,2196,0.2004869717877411
967,25,4845,0.20048354019696457
968,12,6423,0.20045188533626773
969,12,6958,0.20043472216872704
970,9,4777,0.2004329448568833
971,16,9131,0.2004052194827218
972,14,2779,0.20037198185356578
973,9,7764,0.20034883340185797
974,14,6872,0.20033751884296527
975,12,9072,0.20033585168758983
976,17,7133,0.20033375692840502
977,7,5411,0.20027359971151132
978,11,5382,0.20026763492295427
979,19,6300,0.20024715952514902
980,16,6513,0.20023556595639258
981,25,898,0.20022084487048772
982,22,7100,0.20017890537188385
983,22,8578,0.2001692814637589
984,17,1394,0.20010976496565597
985,0,4574,0.20008695397666607
986,12,1990,0.20006441707069933
987,12,4382,0.20004037835571312
988,13,6517,0.20003704959190408
989,18,7960,0.20002521652680544
990,22,7727,0.19999529350990736
991,10,4325,0.19998525301132164
992,21,6080,0.1999820462478717
993,0,27,0.19991577950965098
994,6,1672,0.19990602729733295
995,0,5601,0.1998860126469373
996,24,548,0.1998473502849767
997,22,2556,0.19982636953198057
998,7,546,0.19980236519972625
999,11,6572,0.199777456097444
1000,4,4458,0.19975456839638028
